Mandi Name - Agmark,Mandi Name (Hi),District ID,District Name - Agmark,State Name,Source
Jalandhar City,जलंधर शहर,1602,Jalandhar,Punjab,Agmark
Jalandhar City(Faintan Ganj),जलंधर सिटी (बेहोशी गंज),1602,Jalandhar,Punjab,Agmark
Jalandhar City(Jalandhar),जलंधर सिटी (जलंधर),1602,Jalandhar,Punjab,Agmark
Jalandhar City(Kartar Pur Dana mandi),जलंधर सिटी (करतार पुर दाना मंडी),1602,Jalandhar,Punjab,Agmark
Jamshere,जमशेरे,1602,Jalandhar,Punjab,Agmark
Kandhala guru,कंधाला गुरु,1602,Jalandhar,Punjab,Agmark
Kang Khurd,कांग खुर्द,1602,Jalandhar,Punjab,Agmark
Kukar pind,कुकर पिंड,1602,Jalandhar,Punjab,Agmark
Lohian Khas,लोहियां खास,1602,Jalandhar,Punjab,Agmark
Malian kalan,मालियां कलां,1602,Jalandhar,Punjab,Agmark
Mehatpur,मैहतपुर,1602,Jalandhar,Punjab,Agmark
Mehil Gehlan,मेहील गेहलां,1602,Jalandhar,Punjab,Agmark
Nakodar,नकोदर,1602,Jalandhar,Punjab,Agmark
Nakodar(Sarih),नकोदर (सरिह),1602,Jalandhar,Punjab,Agmark
Noor Mehal,नूर मेहल,1602,Jalandhar,Punjab,Agmark
Noor Mehal(Kot Badal Khan),नूर मेहल (कोट बादल खान),1602,Jalandhar,Punjab,Agmark
Partappura(E),परतप्पुरा (पूर्व),1602,Jalandhar,Punjab,Agmark
Phillaur,फिल्लौर,1602,Jalandhar,Punjab,Agmark
Phillaur(Apra Mandi),फिल्लौर (अपरा मंडी),1602,Jalandhar,Punjab,Agmark
Sangowal,संगोवाल,1602,Jalandhar,Punjab,Agmark
Shahkot,शाहकोट,1602,Jalandhar,Punjab,Agmark
Shakot (Malsian),शाकोट (माल्सियन),1602,Jalandhar,Punjab,Agmark
Talwandi Sanghere,तलवंडी संघेरे,1602,Jalandhar,Punjab,Agmark
Doraha,दोराहा,1603,Ludhiana,Punjab,Agmark
Doraha (Dhamot),दोराहा (धमोत),1603,Ludhiana,Punjab,Agmark
Doraha (Payal),दोराहा (पायल),1603,Ludhiana,Punjab,Agmark
Hanbran,हनब्रन,1603,Ludhiana,Punjab,Agmark
Hathur,हथुर,1603,Ludhiana,Punjab,Agmark
Jagraon,जगराओं,1603,Ludhiana,Punjab,Agmark
Khanna,खन्ना,1603,Ludhiana,Punjab,Agmark
Kila Raipur,किला रायपुर,1603,Ludhiana,Punjab,Agmark
Killa Raipur (Jodhan),किला रायपुर (जोधन),1603,Ludhiana,Punjab,Agmark
kum Kalan,कुम कलां,1603,Ludhiana,Punjab,Agmark
lakhowal,लाखोवाल,1603,Ludhiana,Punjab,Agmark
Lallton Kalan,लालटन कलां,1603,Ludhiana,Punjab,Agmark
Ludhiana,लुधियाना,1603,Ludhiana,Punjab,Agmark
Ludhiana(Mandi gill Road),लुधियाना (मंडी गिल रोड),1603,Ludhiana,Punjab,Agmark
Ludhiana(Salem Tabri),लुधियाना (सलेम टाबरी),1603,Ludhiana,Punjab,Agmark
Machhiwara,माछीवाड़ा,1603,Ludhiana,Punjab,Agmark
Malaoud (Siar),मलौद (सियार),1603,Ludhiana,Punjab,Agmark
Maloud,मलौद,1603,Ludhiana,Punjab,Agmark
Mansura,मनसुरा,1603,Ludhiana,Punjab,Agmark
Mullanpur,मुल्लांपुर,1603,Ludhiana,Punjab,Agmark
Mullanpur Dakha (Sawadi),मुल्लांपुर दाखा (सावदी),1603,Ludhiana,Punjab,Agmark
Nurpurbet,नूरपुरबेट,1603,Ludhiana,Punjab,Agmark
Patti Multani,पट्टी मुल्तानी,1603,Ludhiana,Punjab,Agmark
Purain,पुराईन,1603,Ludhiana,Punjab,Agmark
Raikot,रायकोट,1603,Ludhiana,Punjab,Agmark
Raikot (Nathowal),रायकोट (नाथोवाल),1603,Ludhiana,Punjab,Agmark
Raikot (Talwandi rai),रायकोट (तलवंडी राय),1603,Ludhiana,Punjab,Agmark
Sahnewal,साहनेवाल,1603,Ludhiana,Punjab,Agmark
Samrala,समराला,1603,Ludhiana,Punjab,Agmark
Sidhwan Bet,सिधवां बेट,1603,Ludhiana,Punjab,Agmark
Sidhwan Bet (Lodhiwala),सिधवान बेट (लोधीवाला),1603,Ludhiana,Punjab,Agmark
Ajnala,अजनाला,1605,Amritsar,Punjab,Agmark
Ajnala (Sudhar),अजनाला (सुधार),1605,Amritsar,Punjab,Agmark
Amritsar,अमृतसर,1605,Amritsar,Punjab,Agmark
Amritsar(Amritsar Mewa Mandi),अमृतसर (अमृतसर मेवा मंडी),1605,Amritsar,Punjab,Agmark
Amritsar(Chehreta),अमृतसर (चेहरेता),1605,Amritsar,Punjab,Agmark
Amritsar(Takharpura),अमृतसर (तखरपुरा),1605,Amritsar,Punjab,Agmark
Attari,अटारी,1605,Amritsar,Punjab,Agmark
Chogawan,चोगावन,1605,Amritsar,Punjab,Agmark
Gehri,गेहरी,1605,Amritsar,Punjab,Agmark
Gehri(Jandiala mandi),गेहरी (जंडियाला मंडी),1605,Amritsar,Punjab,Agmark
Majitha,मजीठा,1605,Amritsar,Punjab,Agmark
Mehta,मेहता,1605,Amritsar,Punjab,Agmark
Rayya,रया,1605,Amritsar,Punjab,Agmark
Rayya(Sathiala),रय्या (सठियाला),1605,Amritsar,Punjab,Agmark
Bangowagi Kunjar,बंगोवागी कुंजर,1606,Gurdaspur,Punjab,Agmark
Batala,बटाला,1606,Gurdaspur,Punjab,Agmark
Bhaini Mian Khan,भैणी मियां खान,1606,Gurdaspur,Punjab,Agmark
Chone,चोने,1606,Gurdaspur,Punjab,Agmark
Dera Baba Nanak,डेरा बाबा नानक,1606,Gurdaspur,Punjab,Agmark
Dhandoi,धनदोई,1606,Gurdaspur,Punjab,Agmark
Dhariwal,धारीवाल,1606,Gurdaspur,Punjab,Agmark
Dinanagar,दीनानगर,1606,Gurdaspur,Punjab,Agmark
F.G.Churian,एफ.जी. चूड़ियां,1606,Gurdaspur,Punjab,Agmark
Gurdas Nangal,गुरदास नांगल,1606,Gurdaspur,Punjab,Agmark
Gurdaspur,गुरदासपुर,1606,Gurdaspur,Punjab,Agmark
Kahnuwan,काहनूवान,1606,Gurdaspur,Punjab,Agmark
Kala Afgana,काला अफगान,1606,Gurdaspur,Punjab,Agmark
Kalanaur,कलानौर,1606,Gurdaspur,Punjab,Agmark
Kot Santokh Rai,कोट संतोख राय,1606,Gurdaspur,Punjab,Agmark
Mari Buchain,मारी बुचैन,1606,Gurdaspur,Punjab,Agmark
Noona,नूना,1606,Gurdaspur,Punjab,Agmark
Quadian,क्वाडियन,1606,Gurdaspur,Punjab,Agmark
Sri Har Gobindpur,श्री हर गोबिंदपुर,1606,Gurdaspur,Punjab,Agmark
Sri Har Gobindpur(Harechowal),श्री हर गोबिंदपुर (हरेचोवाल),1606,Gurdaspur,Punjab,Agmark
Warsola,वारसोला,1606,Gurdaspur,Punjab,Agmark
Bhulath,भुलथ,1607,kapurthala,Punjab,Agmark
Bhulath (Ibrahimaaaaval),भुलथ (इब्राहिमावल),1607,kapurthala,Punjab,Agmark
Bhulath (Nadala),भुलथ (नडाला),1607,kapurthala,Punjab,Agmark
Dhilwan,ढिलवान,1607,kapurthala,Punjab,Agmark
Kapurthala,कपूरथला,1607,kapurthala,Punjab,Agmark
Phagwara,फगवाड़ा,1607,kapurthala,Punjab,Agmark
Sultanpur,सुल्तानपुर,1607,kapurthala,Punjab,Agmark
Sultanpur Lodhi (Tibba),सुल्तानपुर लोधी (टिब्बा),1607,kapurthala,Punjab,Agmark
Balianwali,बालियांवाली,1608,Bhatinda,Punjab,Agmark
Bathinda,बठिंडा,1608,Bhatinda,Punjab,Agmark
Bhagta Bhai Ka,भागता भाई का,1608,Bhatinda,Punjab,Agmark
Bhagta Bhai Ka (Jalal),भागता भाई का (जलाल),1608,Bhatinda,Punjab,Agmark
Bhagta Bhai Ka (Kalyansukha),भागता भाई का (कल्याणसुखा),1608,Bhatinda,Punjab,Agmark
Bhagta Bhai Ka(Kotha Guru Ka),भागता भाई का (कोठा गुरु का),1608,Bhatinda,Punjab,Agmark
Bhucho,भुच्चो,1608,Bhatinda,Punjab,Agmark
Deon,देवदूत,1608,Bhatinda,Punjab,Agmark
Goniana,गोनियाना,1608,Bhatinda,Punjab,Agmark
Goniana(Mehma Sarja),गोनियाना (मेहमा सरजा),1608,Bhatinda,Punjab,Agmark
Kal Jharani,कल झारानी,1608,Bhatinda,Punjab,Agmark
Khokhar,खोखर,1608,Bhatinda,Punjab,Agmark
Killi Nihal Singh Wala,किल्ली निहाल सिंह वाला,1608,Bhatinda,Punjab,Agmark
Koreana,कोरियाई,1608,Bhatinda,Punjab,Agmark
Laleana,लालियाना,1608,Bhatinda,Punjab,Agmark
Mandi kalan,मंडी कलां,1608,Bhatinda,Punjab,Agmark
Maur,मौर,1608,Bhatinda,Punjab,Agmark
Nathea,नाथिया,1608,Bhatinda,Punjab,Agmark
Phallarh,फल्ल्हार्ह,1608,Bhatinda,Punjab,Agmark
Raike Kalan,राइके कलां,1608,Bhatinda,Punjab,Agmark
Raman,रमन,1608,Bhatinda,Punjab,Agmark
Rampura Phul,रामपुरा फूल,1608,Bhatinda,Punjab,Agmark
Rampuraphul(Bhai Rupan),रामपुराफूल (भाई रूपन),1608,Bhatinda,Punjab,Agmark
Rampuraphul(Chowke),रामपुराफूल (चौके),1608,Bhatinda,Punjab,Agmark
Rampuraphul(Dhapali),रामपुराफूल (धापली),1608,Bhatinda,Punjab,Agmark
Rampuraphul(Mehraj),रामपुराफूल (मेहराज),1608,Bhatinda,Punjab,Agmark
Rampuraphul(Nabha Mandi),रामपुराफूल (नाभा मंडी),1608,Bhatinda,Punjab,Agmark
Sangat,संगत,1608,Bhatinda,Punjab,Agmark
Sardargarh,सरदारगढ़,1608,Bhatinda,Punjab,Agmark
Talwandi Sabo,तलवंडी साबो,1608,Bhatinda,Punjab,Agmark
Talwandi Sabo(Kot Fatta),तलवंडी साबो (कोट फत्ता),1608,Bhatinda,Punjab,Agmark
Talwandi Sabo(Shekhupura),तलवंडी साबो (शेखूपुरा),1608,Bhatinda,Punjab,Agmark
Teoan Pujarian,तेओन पुजारी,1608,Bhatinda,Punjab,Agmark
Bhadson,भाडसन,1609,Patiala,Punjab,Agmark
Bhootgarh,भूतगढ़,1609,Patiala,Punjab,Agmark
Dakala,डकाला,1609,Patiala,Punjab,Agmark
Dudhansadhan,दुधनसाधन,1609,Patiala,Punjab,Agmark
Ghanaur,घनौर,1609,Patiala,Punjab,Agmark
Jand Mangoli,जंड मंगोली,1609,Patiala,Punjab,Agmark
Lout,गंवार,1609,Patiala,Punjab,Agmark
Mandour,मंदसौर,1609,Patiala,Punjab,Agmark
Marori,मरोरी,1609,Patiala,Punjab,Agmark
Maru,मारू,1609,Patiala,Punjab,Agmark
Nabha,नाभा,1609,Patiala,Punjab,Agmark
Patiala,पटियाला,1609,Patiala,Punjab,Agmark
Patiala(Anaj Mandi Sanaur Road),पटियाला (अनाज मंडी सनौर रोड),1609,Patiala,Punjab,Agmark
Patiala(New Anaj Mandi),पटियाला (नई अनाज मंडी),1609,Patiala,Punjab,Agmark
Patran,पातड़ां,1609,Patiala,Punjab,Agmark
Patran(Ghagga Mandi),पातड़ां (घग्गा मंडी),1609,Patiala,Punjab,Agmark
Pur,पुर,1609,Patiala,Punjab,Agmark
Rajpura,राजपुरा,1609,Patiala,Punjab,Agmark
Samana,समाना,1609,Patiala,Punjab,Agmark
Samana(Gajewas),समाना (गजेवास),1609,Patiala,Punjab,Agmark
Samana(Kakrala),समाना (ककराला),1609,Patiala,Punjab,Agmark
Ahmedgarh,अहमदगढ़,1610,Sangrur,Punjab,Agmark
Amargarh,अमरगढ़,1610,Sangrur,Punjab,Agmark
Badrukha,बदरुखा,1610,Sangrur,Punjab,Agmark
Bhawanigarh,भवानीगढ़,1610,Sangrur,Punjab,Agmark
Bhawanigarh (Rampura),भवानीगढ़ (रामपुरा),1610,Sangrur,Punjab,Agmark
Bhindran,भिंडरा,1610,Sangrur,Punjab,Agmark
Bhundan,भुंडन,1610,Sangrur,Punjab,Agmark
Chaudna,चौदना,1610,Sangrur,Punjab,Agmark
Cheema,चीमा,1610,Sangrur,Punjab,Agmark
Cheema (Lonogal),चीमा (लोनोगल),1610,Sangrur,Punjab,Agmark
Chhajli,छाजली,1610,Sangrur,Punjab,Agmark
Dhadhrian,धधड़ियां,1610,Sangrur,Punjab,Agmark
Dhuri,धूरी,1610,Sangrur,Punjab,Agmark
Dirba,दिर्बा,1610,Sangrur,Punjab,Agmark
Duggan,दुग्गन,1610,Sangrur,Punjab,Agmark
Gaggarpur,गग्गरपुर,1610,Sangrur,Punjab,Agmark
Ghabdan,घबदान,1610,Sangrur,Punjab,Agmark
Hathan,हथन,1610,Sangrur,Punjab,Agmark
Jollian,जोलियन,1610,Sangrur,Punjab,Agmark
Katron,कैटरीना,1610,Sangrur,Punjab,Agmark
Khanauri,खनौरी,1610,Sangrur,Punjab,Agmark
Khanpur,खानपुर,1610,Sangrur,Punjab,Agmark
Kunganwai,कुंगनवई,1610,Sangrur,Punjab,Agmark
Lairagaga,लायरागागा,1610,Sangrur,Punjab,Agmark
Lehra Gaga,लहरा गागा,1610,Sangrur,Punjab,Agmark
Longowal,लोंगोवाल,1610,Sangrur,Punjab,Agmark
Malerkotla,मलेरकोटला,1610,Sangrur,Punjab,Agmark
Manvi,मानवी,1610,Sangrur,Punjab,Agmark
Moonak,मूनक,1610,Sangrur,Punjab,Agmark
Nagra,नागरा,1610,Sangrur,Punjab,Agmark
Namol,नमोल,1610,Sangrur,Punjab,Agmark
Sandaur,संदौर,1610,Sangrur,Punjab,Agmark
Sangrur,संगरूर,1610,Sangrur,Punjab,Agmark
Sherpur,शेरपुर,1610,Sangrur,Punjab,Agmark
Sulargharat,सुलरघराट,1610,Sangrur,Punjab,Agmark
Sunam,सुनाम,1610,Sangrur,Punjab,Agmark
Faridkot,फरीदकोट,1612,Faridkot,Punjab,Agmark
Faridkot (Kotsukhian),फरीदकोट (कोटसुखियां),1612,Faridkot,Punjab,Agmark
Faridkot (Machakikalan),फरीदकोट (माचकीकलां),1612,Faridkot,Punjab,Agmark
Jaitu,जैतू,1612,Faridkot,Punjab,Agmark
Jaitu(Bajakhana),जैतू (बाजाखाना),1612,Faridkot,Punjab,Agmark
Kotkapura,कोटकपूरा,1612,Faridkot,Punjab,Agmark
Sadiq,सादिक,1612,Faridkot,Punjab,Agmark
Ahemadpur,अहमदपुर,1613,Mansa,Punjab,Agmark
Alisher Kalan,अलीशेर कलां,1613,Mansa,Punjab,Agmark
Atla Kalan,अटला कलां,1613,Mansa,Punjab,Agmark
Bareta,बरेटा,1613,Mansa,Punjab,Agmark
Bhikhi,भीखी,1613,Mansa,Punjab,Agmark
Birewala Dogra,बिरेवाला डोगरा,1613,Mansa,Punjab,Agmark
Boha,बोहा,1613,Mansa,Punjab,Agmark
Budalada,बुडालाडा,1613,Mansa,Punjab,Agmark
Budhlada (Phaphre Bhaike),बुढलाडा (फड़हरे भाईके),1613,Mansa,Punjab,Agmark
Chak Alisher,चक अलीशेर,1613,Mansa,Punjab,Agmark
Dalelwala,दलेलवाला,1613,Mansa,Punjab,Agmark
Jhunir,झुनिर,1613,Mansa,Punjab,Agmark
Kankwal Chahlan,कंकवाल चाहलान,1613,Mansa,Punjab,Agmark
Khokhar Khurd,खोखर खुर्द,1613,Mansa,Punjab,Agmark
Kishangarh SS Wala,किशनगढ़ एसएस वाला,1613,Mansa,Punjab,Agmark
Makha,माखा,1613,Mansa,Punjab,Agmark
Mansa,मानसा,1613,Mansa,Punjab,Agmark
Mansa (Bhamekalan),मनसा (भामेकलां),1613,Mansa,Punjab,Agmark
Mansa (Khiala kalan),मनसा (खियाला कलां),1613,Mansa,Punjab,Agmark
Mansa(Ubha Buraj Dhilwan),मानसा (उभा बुराज ढिलवां),1613,Mansa,Punjab,Agmark
Reon Kalan,रेओं कलां,1613,Mansa,Punjab,Agmark
Sardulgarh,सरदूलगढ़,1613,Mansa,Punjab,Agmark
Udat Bhagta Ram,उड़त भागता राम,1613,Mansa,Punjab,Agmark
Ajitwal,अजीतवाल,1616,Moga,Punjab,Agmark
Ajitwal (Chogawan),अजीतवाल (चोगावां),1616,Moga,Punjab,Agmark
Ajitwal (Dala),अजीतवाल (डाला),1616,Moga,Punjab,Agmark
Badhni Kalan,बढ़नी कलां,1616,Moga,Punjab,Agmark
Badhni Kallan (Bilaspur),बढ़नी कल्लन (बिलासपुर),1616,Moga,Punjab,Agmark
Baghapurana,बाघापुराना,1616,Moga,Punjab,Agmark
Dharamkot,धर्मकोट,1616,Moga,Punjab,Agmark
Fatehgarh Panjtoor,फतेहगढ़ पंजतूर,1616,Moga,Punjab,Agmark
Kot ise Khan,कोट ईसे खान,1616,Moga,Punjab,Agmark
Moga,मोगा,1616,Moga,Punjab,Agmark
Moga(Charik),मोगा (चारिक),1616,Moga,Punjab,Agmark
Moga(Khosa Pando),मोगा (खोसा पंडो),1616,Moga,Punjab,Agmark
Moga(Khukhrana),मोगा (खुखराना),1616,Moga,Punjab,Agmark
Nihal Singh Wala,निहाल सिंह वाला,1616,Moga,Punjab,Agmark
Nihal Singh Wala (Himmatpura),निहाल सिंह वाला (हिम्मतपुरा),1616,Moga,Punjab,Agmark
Nihal Singh Wala (Rautan),निहाल सिंह वाला (रौतन),1616,Moga,Punjab,Agmark
Bakthgarh,बक्ठगढ़,1619,Barnala,Punjab,Agmark
Barnala,बरनाला,1619,Barnala,Punjab,Agmark
Bhadaur,भदौर,1619,Barnala,Punjab,Agmark
Bhadaur(Sehna),भदौर (सेहना),1619,Barnala,Punjab,Agmark
Bhotna,भोटना,1619,Barnala,Punjab,Agmark
Dhanaula,धनौला,1619,Barnala,Punjab,Agmark
Dhanula (Kaleke),धनुला (कालेके),1619,Barnala,Punjab,Agmark
Gehal,गेहल,1619,Barnala,Punjab,Agmark
Gurm,गुरम,1619,Barnala,Punjab,Agmark
Jagjitpura,जगजीतपुरा,1619,Barnala,Punjab,Agmark
Khiali,खियाली,1619,Barnala,Punjab,Agmark
Maur Maqsudan,मौर मकसूदन,1619,Barnala,Punjab,Agmark
Mehal Kalan,मेहल कलां,1619,Barnala,Punjab,Agmark
Mehal Kallan (ChananWal),मेहल कल्लन (चाननवाल),1619,Barnala,Punjab,Agmark
Tapa,तपा,1619,Barnala,Punjab,Agmark
Tapa(Sadar Bazar),तपा (सदर बाजार),1619,Barnala,Punjab,Agmark
Tapa(Tapa Mandi),तपा (तपा मंडी),1619,Barnala,Punjab,Agmark
Bamial,बामियाल,1622,Pathankot,Punjab,Agmark
Narot J Singh,नरोत जे सिंह,1622,Pathankot,Punjab,Agmark
Pathankot,पठानकोट,1622,Pathankot,Punjab,Agmark
Pathankot (Kanwa),पठानकोट (कानवा),1622,Pathankot,Punjab,Agmark
Abohar,अबोहर,1623,Fazilka,Punjab,Agmark
Fazilka,फाजिल्का,1623,Fazilka,Punjab,Agmark
Fazilka (Ladhuka),फाजिल्का (लाधुका),1623,Fazilka,Punjab,Agmark
Jalalabad,जलालाबाद,1623,Fazilka,Punjab,Agmark
Ajmer (Grain),अजमेर (अनाज),1701,Ajmer,Rajasthan,Agmark
Ajmer(F&V),अजमेर (एफ एंड वी),1701,Ajmer,Rajasthan,Agmark
Beawar,ब्यावर,1701,Ajmer,Rajasthan,Agmark
Bijay Nagar,बिजय नगर,1701,Ajmer,Rajasthan,Agmark
